record_id,race_year,race_round,session,race_key,snapshot_index,time_offset_ms,air_temp_c,track_temp_c,humidity_pct,pressure_mbar,wind_speed_ms,is_raining
713fa4df59538eaeb2e6ce7773ab3d649a4adb98,2024,1,R,2024_1,19,1154121,18.7,25.5,46.0,1017.0,1.0,false
a9056c30aafbd3d96c27751b8ea65af40554874f,2024,1,R,2024_1,26,1574108,18.7,25.4,46.0,1017.0,1.1,false
dad472adc8f96377eca5b457ce87d9964cd13512,2024,1,R,2024_1,48,2894120,18.4,24.1,49.0,1017.0,1.6,false
f206c9d9881cf331691c0a1ced5eee819eb72aa1,2024,1,R,2024_1,75,4514132,18.2,23.5,50.0,1017.2,0.5,false
adc331fae8deffb09830b742ae388397e8ce8f10,2024,1,R,2024_1,112,6734222,18.0,22.7,49.0,1017.3,0.8,false
caf2e643632e60d3dbaf29db492f392c9fd48115,2024,1,R,2024_1,135,8114294,17.8,22.0,51.0,1017.5,0.3,false
6a5251beb39bf5a91886d8c9325f24a3c7ab2e6a,2024,1,R,2024_1,156,9374319,17.7,21.9,51.0,1017.4,0.0,false
b20768edbf90d60883f8d836d63e6f0aa576c711,2024,1,FP1,2024_1,10,644938,19.5,35.7,39.0,1016.1,3.6,false
d20f330defca8a97c7e390700e504cb706ff7116,2024,1,FP1,2024_1,13,824959,19.6,35.9,37.0,1016.1,2.8,false
ff886da35e9a791762e7fd1cba5db60770bc3ead,2024,1,FP1,2024_1,30,1845004,19.7,35.1,39.0,1016.1,3.6,false
abded1b577b1c9ed66ed6e7a2729f84dc069d6e8,2024,1,FP1,2024_1,52,3165113,19.2,33.3,40.0,1016.2,3.4,false
0f49d135f2852e4f658a71803606a167238f005f,2024,1,FP1,2024_1,57,3465129,19.2,33.3,39.0,1015.9,4.1,false
a4c8a34129ccf7147fc42264772326aad435c8c6,2024,1,FP1,2024_1,63,3825123,19.1,33.2,39.0,1016.1,2.8,false
6eec82961ceba406d5166d663c32158b90f57d50,2024,1,FP1,2024_1,77,4665192,19.2,32.7,37.0,1016.3,2.4,false
5ccb8425475fe4c28aabfee11f6af1567a9d636f,2024,1,FP1,2024_1,79,4785207,19.0,32.0,40.0,1016.2,3.4,false
4c00eefdcbec618c3c5b0e25856105b4bb41becf,2024,1,FP2,2024_1,67,4064905,17.3,21.3,34.0,1017.4,3.0,false
0bbe3bfd8fd3b2838a1515b70dbccca437a74d40,2024,1,FP2,2024_1,79,4784977,17.3,21.1,36.0,1017.4,1.7,false
b0b57455d92c248b7674d32f53dd7bf8e65de0c2,2024,1,FP3,2024_1,0,49898,20.6,35.2,30.0,1017.6,2.6,false
259296e7a28b307a0f347d642507844de77f1cb6,2024,1,FP3,2024_1,44,2690001,20.4,31.9,37.0,1017.7,2.6,false
fa403fe86412c5c819da487655bac08800a0b19e,2024,1,FP3,2024_1,45,2750013,20.3,31.9,37.0,1017.8,1.8,false
30250543992e0d4143cdbf477b3b62eabadc2f63,2024,1,FP3,2024_1,48,2930025,20.3,31.6,38.0,1017.8,3.1,false
a2936f22dd1345ca9e817673837ef79372753299,2024,1,FP3,2024_1,65,3950067,20.0,30.2,38.0,1017.8,2.5,false
b2807fb266561153d76f7f8efd7e5c65295d5dd5,2024,1,FP3,2024_1,77,4670154,20.0,29.5,37.0,1018.0,1.6,false
f52ebe8dd49a63d88f8f92b58bfc55d912b89c1b,2024,1,Q,2024_1,17,1035675,18.0,21.8,48.0,1018.9,2.1,false
1703146a49abd13622a066bd462c15bb94c14169,2024,1,Q,2024_1,26,1575672,18.2,21.8,47.0,1019.0,2.3,false
15866d0c789590e209e00aea129d98178e6c749c,2024,1,Q,2024_1,32,1935677,18.1,21.6,47.0,1019.1,1.5,false
99261c677f8549b3f70ddf357f26097d0345dcbb,2024,1,Q,2024_1,33,1995667,18.1,21.7,47.0,1019.1,1.5,false
5dc6498d4122515e6b86a9344b3e0353131817a3,2024,1,Q,2024_1,34,2055679,18.1,21.7,47.0,1019.1,1.7,false
527ca0038facf3d74c2442cb5439bb7f1797a373,2024,1,R,2024_1,23,1394105,18.7,25.4,46.0,1017.0,1.3,false
eceb909b4f61fd4ebc3cbd517cab21ec1fbb55b3,2024,1,R,2024_1,44,2654122,18.4,24.3,48.0,1017.1,1.2,false
44d5b051807c717639394583ac76fa3d05a936ff,2024,1,R,2024_1,51,3074116,18.4,24.1,49.0,1017.0,1.6,false
04e3ed1d6f6c0ad97492b6067d0f45bfaafb573f,2024,1,R,2024_1,68,4094122,18.3,23.5,50.0,1017.1,1.1,false
7969706ec8e8ac610315ea5d061669f1273a3684,2024,1,R,2024_1,76,4574177,18.2,23.5,50.0,1017.2,0.5,false
b766e262c8ce6c95f9419c22abd3dba8e8f314f8,2024,1,R,2024_1,81,4874145,18.2,23.4,50.0,1017.1,1.0,false
5cbd89d92c729c7cd6d289290ff41c113048a25e,2024,1,R,2024_1,109,6554206,18.0,22.6,49.0,1017.3,0.8,false
bb842ca9aa97f8fdcfb0ac2d722085cbf36a4c63,2024,1,R,2024_1,114,6854250,18.0,22.7,49.0,1017.3,0.7,false
c6b04841807c6c357988c3b7d9d1776ebf556940,2024,1,R,2024_1,118,7094274,18.0,22.6,50.0,1017.4,0.7,false
2e3fc602c83c23e035bcf9123086ab433116a3a6,2024,1,FP1,2024_1,1,104867,19.8,35.8,38.0,1016.0,3.4,false
5a1bc8240bc9babf863c39a0c74ab5363d68e7f6,2024,1,FP1,2024_1,28,1725001,19.8,34.9,38.0,1016.1,2.1,false
2e69271619932c9cb07f89799b30a4876df47f43,2024,1,FP1,2024_1,33,2025060,19.5,34.5,39.0,1016.0,3.2,false
528212eda4f9788aa30f10f44b1963b2c448ff1e,2024,1,FP1,2024_1,35,2145038,19.5,34.8,39.0,1016.2,3.2,false
1dbb97666beb8d50d29fb7c6fa5a7be0101a28ab,2024,1,FP1,2024_1,44,2685041,19.2,34.1,39.0,1016.1,4.1,false
393a9b56e3d8293f905e2b17f1e51055a77e9895,2024,1,FP1,2024_1,45,2745060,19.1,33.6,39.0,1015.9,3.6,false
32de8a66e993c3dd28ae81f3954d157d7709bfcb,2024,1,FP1,2024_1,61,3705125,19.2,33.3,39.0,1016.1,3.3,false
7fb4bea4c2368202cf1e711c748b61426a9143d1,2024,1,FP1,2024_1,73,4425187,19.1,32.5,40.0,1016.1,3.3,false
130991cea61c7c73a6ec909483db46ac6bb1e17d,2024,1,FP2,2024_1,22,1364757,17.3,22.6,41.0,1017.1,2.1,false
45924a1cbb9798c70d8aefa711c464a9d7439b30,2024,1,FP2,2024_1,30,1844754,17.2,22.4,42.0,1017.2,1.4,false
b441259b341b057d1f2a8f3de5045b94b392a370,2024,1,FP3,2024_1,12,769907,20.4,33.7,33.0,1017.6,2.3,false
2466bdaf2b4aa750265ffc58921aeb4974ca827d,2024,1,FP3,2024_1,25,1549906,20.5,33.0,33.0,1017.6,3.2,false
b452811018f36fcb883adff4a6eca27a04e4ffae,2024,1,FP3,2024_1,42,2569958,20.4,32.3,36.0,1017.7,1.8,false
0480e00db99fd5deb41920c43670d3df31f3c4b5,2024,1,FP3,2024_1,43,2629981,20.4,32.0,37.0,1017.7,2.3,false
6a0a7f0b142e634770b74bc25dfe6f8619f370bd,2024,1,FP3,2024_1,68,4130105,20.0,29.9,39.0,1017.9,3.1,false
70e620e57ee1ec3a7b058b2b3e70a67d3dfccdf3,2024,1,Q,2024_1,6,375718,18.1,22.0,48.0,1018.8,3.1,false
33f49ac829f2a405e149ee2a120a0df667c6cdaf,2024,1,Q,2024_1,7,435667,18.1,22.0,48.0,1018.8,3.1,false
0c067ee3aa2ecd36edbda8eb05244539833832f2,2024,1,Q,2024_1,10,615655,18.1,22.0,48.0,1018.8,2.8,false
77d51652c69877cbce60698fd7d0e2b209c3659f,2024,1,Q,2024_1,14,855673,18.1,21.9,48.0,1018.8,2.5,false
5c99221057517a6179c1e2d378e09790b424ea58,2024,1,Q,2024_1,44,2655735,18.1,21.3,46.0,1019.1,1.9,false
5b0e5d608d81170fb1bccd1b5a89024e004117de,2024,1,Q,2024_1,47,2835755,18.0,21.3,46.0,1019.1,1.2,false
61277d5431f4af3339406c563cafa5bbbd873127,2024,1,Q,2024_1,74,4456077,17.9,20.9,46.0,1019.2,1.7,false
ded8d2ecad34ebc55e46e1f4aa07897b89922d6f,2024,1,R,2024_1,13,794099,18.7,25.8,47.0,1017.0,0.8,false
c75f3dccb7f488757439422b3710bb39bee3db60,2024,1,R,2024_1,31,1874109,18.6,25.0,46.0,1017.0,0.9,false
9fada1b9d9f6a29faa422e900fdffdbd18ca2ce4,2024,1,R,2024_1,36,2174113,18.5,24.7,47.0,1017.0,1.6,false
6aa2c9d8586195539bdaff0b96f50b082a8d31fe,2024,1,R,2024_1,82,4934142,18.2,23.3,50.0,1017.2,0.5,false
37acd8cb441b28577694756bf4def9a35ebbc39a,2024,1,R,2024_1,126,7574286,17.9,22.3,50.0,1017.4,0.7,false
0f157fd103201f180aee66e752a0972ad0fa5fb5,2024,1,R,2024_1,127,7634293,17.9,22.4,50.0,1017.4,0.4,false
36f4c3edb495a146b1e6c73c331731d16f72a2d3,2024,1,R,2024_1,133,7994314,17.8,22.1,51.0,1017.5,0.5,false
b0f63e372caf33b8f9d920201d32e94961e8ea14,2024,1,R,2024_1,152,9134300,17.6,21.9,51.0,1017.5,0.7,false
2843cbab53b5d9cdde80f32c5f8143893d3c38a0,2024,1,FP1,2024_1,51,3105085,19.2,33.4,39.0,1016.1,3.9,false
64563556e06c771889aeb14131220b1bb1ce5086,2024,1,FP1,2024_1,55,3345123,19.4,33.8,39.0,1016.0,3.3,false
8c7bbd848db1900cb57245b0dc2b8fbc7a046518,2024,1,FP2,2024_1,8,524702,17.1,23.1,45.0,1017.2,2.1,false
1c0fc6eee724650dc1bf6127b0ef67feea62de3c,2024,1,FP2,2024_1,13,824704,17.2,22.8,41.0,1017.0,2.5,false
512fd97b9dd666293bc4eb300821f421593c0df7,2024,1,FP2,2024_1,15,944705,17.2,22.7,40.0,1017.1,2.7,false
67c4f89adc539b3245450f7c5e61c1c040690948,2024,1,FP2,2024_1,17,1064774,17.2,22.7,40.0,1017.1,2.9,false
39e95983df255a4ad94bb865baf95d92b13a8ba2,2024,1,FP2,2024_1,19,1184742,17.2,22.7,40.0,1017.2,1.9,false
5ae1cfa4b383ee6a1ba25ce44c27fc7ca620ce26,2024,1,FP3,2024_1,15,949901,20.5,34.0,33.0,1017.5,3.4,false
a0ce3ccca3f6f4fea4f933cf016a2c1f05b25324,2024,1,FP3,2024_1,16,1009911,20.4,34.0,33.0,1017.6,1.9,false
f4474a59d98184d0735bc73632adbde42375afe9,2024,1,FP3,2024_1,33,2029922,20.3,32.3,35.0,1017.6,1.8,false
2c60e15b90a6ef2844716f2f168ba976ae29fa50,2024,1,FP3,2024_1,39,2389923,20.3,31.9,36.0,1017.7,2.9,false
cc4914780d789d8c8e3133d7c72f3652f362faf7,2024,1,FP3,2024_1,40,2449926,20.2,31.9,36.0,1017.7,2.4,false
92c3dd0977cf0eccd7a26dd06f5a1ce99613d2e1,2024,1,FP3,2024_1,63,3830053,20.1,30.4,38.0,1017.8,3.3,false
20a0938bffa55614e58d1dd8e4a01c4ceeb837d6,2024,1,Q,2024_1,18,1095672,18.1,21.7,48.0,1018.8,2.7,false
e563a9b4791d825a92bd48847ce3f428efcf66ad,2024,1,Q,2024_1,49,2955783,18.1,21.3,46.0,1019.2,2.1,false
23c83e9930b7e80912099e4ab3fe8eedca4bb214,2024,1,R,2024_1,9,554100,18.9,26.0,46.0,1017.0,1.0,false
0167b91782edd54e5986cb4f596fbb06db88b779,2024,1,R,2024_1,16,974102,18.7,25.6,46.0,1017.1,0.6,false
2a9075bd9d4482e81cb7ab0241b75092ad9cae4d,2024,1,R,2024_1,18,1094104,18.7,25.6,46.0,1017.0,1.1,false
74d8f1b088cf019137c5fee98868baffa5735d1c,2024,1,R,2024_1,27,1634100,18.6,25.5,46.0,1017.1,0.4,false
d2db9bb223c29a62ade12b38baec24b43fc1abcd,2024,1,R,2024_1,50,3014120,18.4,24.2,49.0,1017.0,1.6,false
1a029808e016fde3ab4912263cf7b292a3999097,2024,1,R,2024_1,69,4154126,18.3,23.5,49.0,1017.1,0.6,false
57bcc90b12507889d9de50b9935453a69b83e302,2024,1,R,2024_1,78,4694133,18.2,23.5,50.0,1017.2,0.5,false
e67409d56b98956eb5e802db6ad990edbf3507e1,2024,1,R,2024_1,106,6374151,18.1,22.8,49.0,1017.2,0.8,false
67594cfa8633a8460abe69cec093d42736c63b6f,2024,1,R,2024_1,119,7154291,18.0,22.6,50.0,1017.5,0.9,false
9d08c304b319037f4d7de55b1f630cdc9907b331,2024,1,R,2024_1,146,8774302,17.6,21.9,51.0,1017.5,0.0,false
2985e954f4e220a9db43728bced13607718fc720,2024,1,R,2024_1,155,9314305,17.6,21.9,51.0,1017.5,0.0,false
262397f53631a416d2ee757efcbd29d34e44e9cf,2024,1,FP1,2024_1,7,464905,19.5,35.7,38.0,1016.1,3.9,false
b9c688e6416ae071c64dfd000d7ac3711cbc1074,2024,1,FP1,2024_1,14,884958,19.6,35.7,36.0,1016.2,3.4,false
9f4943dc7ed51384f674682961d7e9837fd619c9,2024,1,FP1,2024_1,31,1905020,19.6,35.1,38.0,1016.0,2.5,false
31713bef22b8b17ec51dcfdfb1f43de227414fa3,2024,1,FP1,2024_1,50,3045095,19.2,33.5,39.0,1016.0,3.8,false
808874d0daf782c0410f5f8a718657d9f4a90cdf,2024,1,FP1,2024_1,53,3225126,19.3,33.5,40.0,1016.1,2.3,false
8842c1ecc928e49f75a2fd8399eafbe9a9fc2f4b,2024,1,FP1,2024_1,80,4845207,19.0,31.9,40.0,1016.2,3.8,false
dc672e073c7c1e3c610bb18464bf6e3ceb2228ca,2024,1,FP2,2024_1,26,1604756,17.2,22.5,41.0,1017.2,2.3,false
bc6ff4bb60b6cb00a21f3fda85a3a0a600c4aa69,2024,1,FP2,2024_1,37,2264760,17.2,22.1,39.0,1017.2,2.1,false
870c38c488eae729659292b41fccb6727c4f4265,2024,1,FP2,2024_1,42,2564752,17.3,22.0,38.0,1017.3,2.6,false
bcc7f3939456ba4288e455b2e3d8e09dcc340464,2024,1,FP2,2024_1,50,3044788,17.3,21.8,37.0,1017.2,2.3,false
c0d5841e47abda461b0f8d59d45d0472bb7c2022,2024,1,FP2,2024_1,56,3404822,17.3,21.5,37.0,1017.3,3.2,false
96886e17800177831787b9c360fe668cce463a17,2024,1,FP2,2024_1,62,3764897,17.3,21.5,38.0,1017.3,2.0,false
4f3d42ce2a8784bea4b866e78174edc732d96616,2024,1,FP2,2024_1,80,4844979,17.3,21.2,36.0,1017.6,2.9,false
1aaa4b160aae28a7a8d5cb5fef0c76af05cf29e5,2024,1,FP3,2024_1,24,1489907,20.5,33.1,33.0,1017.6,3.5,false
1ee4c01e1fd8a2df87c6145a8fc977e0882126e8,2024,1,FP3,2024_1,27,1669915,20.3,32.8,35.0,1017.6,3.0,false
27386360c705bb52e72f1286a475f1a5a100737c,2024,1,FP3,2024_1,30,1849919,20.3,32.7,33.0,1017.6,4.0,false
1e36feccd29af2ce68d27b1a8e8ce09d94179dff,2024,1,FP3,2024_1,58,3530059,20.1,30.8,39.0,1017.9,2.7,false
acc96f944f293a96d756db72812b4bf55c91d9e5,2024,1,FP3,2024_1,70,4250107,20.0,29.7,41.0,1017.8,2.2,false
540add9bd77109ec4407d1315240bfc768b49732,2024,1,Q,2024_1,5,315662,18.1,22.2,48.0,1018.8,2.3,false
798032a1e3986c234155140de18e5a5d9ef5371d,2024,1,Q,2024_1,12,735671,18.1,22.0,48.0,1018.8,2.9,false
f4487990ae59641f9eaf44ea7e3db74e109f22e5,2024,1,Q,2024_1,22,1335698,18.1,21.7,47.0,1019.0,2.8,false
c5e0eefb11d1221e0531ff048b0c3ec0b35a15b0,2024,1,Q,2024_1,59,3555835,17.9,21.3,47.0,1019.2,1.1,false
05984d47bb36fa772b136473f2662741e348d351,2024,1,Q,2024_1,66,3975888,17.9,21.1,47.0,1019.2,1.5,false
d7646043530c143e0e8eca43eeb5b323c504a506,2024,1,Q,2024_1,73,4396056,17.9,20.9,46.0,1019.3,2.0,false
36d7c06974213b40a995eca3792051cd30f5a986,2024,1,R,2024_1,40,2414102,18.5,24.7,47.0,1017.0,0.5,false
25b950cbd210e91a15e30ac442bbe2f4ddc1545a,2024,1,R,2024_1,66,3974123,18.3,23.6,49.0,1017.0,0.7,false
b52a96263230d66af6f4d0574fd1b0f728e1839c,2024,1,R,2024_1,67,4034127,18.3,23.5,50.0,1017.1,1.5,false
153ab88a3b9d431f2b146e78d6538e95e07c240b,2024,1,R,2024_1,92,5534141,18.1,23.2,50.0,1017.1,0.7,false
b43f5146d36f47a5aa863ee1cb2d69f6443d4af6,2024,1,R,2024_1,102,6134155,18.1,22.9,49.0,1017.2,0.0,false
77b35f6c833548f7ebf125a50be813cc166e53b5,2024,1,R,2024_1,107,6434178,18.0,22.8,49.0,1017.3,0.6,false
6aac76c16a9eb698a0aa66195e2e5be7bf717013,2024,1,R,2024_1,124,7454293,17.9,22.4,50.0,1017.4,1.0,false
810014181da7bc18b0775e3bcd3e5c9115e69b83,2024,1,R,2024_1,125,7514296,17.9,22.4,50.0,1017.4,0.4,false
9bbb8ea23325cab7470f349258b7d0bf33da7c38,2024,1,R,2024_1,131,7874294,17.9,22.2,50.0,1017.4,0.4,false
30313d2cab3ea67502632e8391a1589046f2d333,2024,1,R,2024_1,143,8594293,17.6,22.0,51.0,1017.5,0.4,false
6e5a3ce56830724453f61599b48a171fc2a2f433,2024,1,FP1,2024_1,26,1605000,19.8,34.9,38.0,1016.0,2.7,false
af1e0913163ef29550655522916138cadcd0f492,2024,1,FP1,2024_1,66,4005134,19.0,32.8,40.0,1016.1,3.8,false
866cac80ee034b776f611a633423856ca99e35a5,2024,1,FP2,2024_1,1,104644,17.1,23.3,46.0,1017.0,2.4,false
7c9ef82c38eda53d3363f9c34efba79476033379,2024,1,FP2,2024_1,52,3164782,17.3,21.9,37.0,1017.3,1.5,false
f5f4591c9839648bb9c17f636eb1ba61dbed2b6a,2024,1,FP2,2024_1,60,3644863,17.3,21.4,37.0,1017.3,2.3,false
64a6cf42d7ff8679cb2c2abc79f7e04234a782dd,2024,1,FP2,2024_1,81,4904979,17.3,21.1,36.0,1017.6,1.2,false
ad6dc5211e34dceee602709fd694488f2c0520a9,2024,1,FP3,2024_1,1,109895,20.6,35.1,30.0,1017.7,3.4,false
0ed6f8c0f09b412162d2f50b5dacf351bd172af5,2024,1,FP3,2024_1,14,889903,20.5,33.9,33.0,1017.5,2.6,false
401fa20f93ee649334e477dd1c68fcad8760c8f5,2024,1,FP3,2024_1,57,3470052,20.1,31.0,39.0,1017.8,1.6,false
e77d78f9f51bb4a27c6c6f5b1a043a3c57bf9cc7,2024,1,FP3,2024_1,80,4850161,20.0,29.3,40.0,1018.0,2.5,false
bbaef157106b38500491d0c2f3fac203fa89f831,2024,1,FP3,2024_1,81,4910168,20.0,29.2,40.0,1017.9,2.0,false
fd3280c7c3668c865d75c4ff9530b54ddf61a1d2,2024,1,Q,2024_1,2,135648,18.1,22.2,48.0,1018.8,2.1,false
c2ecaef821cdb0c13e306c9e5a339aafacab0129,2024,1,Q,2024_1,19,1155666,18.1,21.7,48.0,1018.9,2.7,false
fb798b282f3414bb19d529c6e4b296ea0a5cffa8,2024,1,Q,2024_1,41,2475712,18.1,21.4,46.0,1019.0,2.2,false
1ff83ac488bd5c79ad65ec19c0d0d3ee93105a69,2024,1,Q,2024_1,75,4516082,17.9,20.8,47.0,1019.3,1.6,false
be4855aba85057bf122e24c7440f7241301c37a1,2024,1,R,2024_1,10,614093,18.9,25.8,46.0,1017.0,1.6,false
56afb8702d08a664982143bc900553fd379066f9,2024,1,R,2024_1,14,854093,18.8,25.8,46.0,1017.0,1.3,false
9d101b50f8ef54784a2ca4e6f24ddbe752ad61ae,2024,1,R,2024_1,20,1214108,18.7,25.5,46.0,1016.9,0.8,false
7d237da90142159a8c3a80dd51e921ce7d973755,2024,1,R,2024_1,57,3434122,18.3,23.9,49.0,1017.0,1.6,false
a667178498ffa091ca5381a0c10cf9ef95fbc74f,2024,1,R,2024_1,73,4394142,18.2,23.5,50.0,1017.2,0.4,false
ca096a57450511788727d733a109eda10cb5069c,2024,1,R,2024_1,74,4454130,18.2,23.5,50.0,1017.1,0.6,false
565bb39cb11dcc414c7c56c7da7c0ca310b80ff3,2024,1,R,2024_1,99,5954151,18.1,23.0,49.0,1017.2,0.9,false
cae69e5c477a2cb863cd37d984a5479e6eeb1437,2024,1,R,2024_1,103,6194147,18.1,22.9,49.0,1017.2,0.7,false
cc38759a9fa22ae70afc1fbc7a87a3be1bc4f54e,2024,1,R,2024_1,111,6674211,18.0,22.7,49.0,1017.2,0.6,false
a959c364d2cd78d01d7938cfc21b463a5b9df7d5,2024,1,R,2024_1,121,7274291,17.9,22.6,50.0,1017.4,0.4,false
060937ace9a26d7409108cd14310e1056df9d24c,2024,1,R,2024_1,137,8234300,17.8,21.9,51.0,1017.4,0.6,false
9f5f9e9ec71244be8a2255e889a4ac7c535becf3,2024,1,R,2024_1,138,8294299,17.7,22.0,51.0,1017.5,0.0,false
2b2d1d6877c43131f9d2359d20688af2d8ffbb8d,2024,1,FP1,2024_1,4,284894,19.7,35.9,38.0,1016.1,4.0,false
36a635712cded5be2649d3a9d5c7fa7ac6701a6e,2024,1,FP1,2024_1,6,404888,19.6,35.8,38.0,1016.2,2.9,false
e15af880d92effbff4526fd375e8f76330ecb485,2024,1,FP1,2024_1,27,1664992,19.8,34.9,38.0,1016.1,3.0,false
7c2f5253fbf467c0c51c3efe19d4eb03236320a6,2024,1,FP1,2024_1,38,2325027,19.4,34.4,40.0,1016.1,3.7,false
a18fb655f746e5b117b1e121e3e2eae8b3fc34bf,2024,1,FP1,2024_1,46,2805053,19.1,33.6,40.0,1016.1,3.3,false
d3e13a91cf4a4fb88fc1c94198b2f1bfd0a05fa2,2024,1,FP1,2024_1,47,2865063,19.2,33.6,40.0,1015.9,3.9,false
11d8037f64b532ed0d545325ba9537dbdaf37f78,2024,1,FP1,2024_1,49,2985087,19.3,33.5,39.0,1016.1,3.7,false
94094c77aa20e785f4ce6936ca6a3388132290e1,2024,1,FP1,2024_1,58,3525128,19.2,33.3,40.0,1016.0,3.3,false
c620fdeed505ce301bde1266784e61bd5e8cf0e5,2024,1,FP1,2024_1,76,4605189,19.2,32.6,37.0,1016.2,3.4,false
de5ee2bda2e7b0f66f8719a0954b75a0f448cd0a,2024,1,FP1,2024_1,81,4905208,19.0,32.3,39.0,1016.3,2.3,false
fea10cfbf4022a0e6e58eebfc1b3807b08339ef3,2024,1,FP2,2024_1,24,1484750,17.2,22.6,41.0,1017.3,1.4,false
44777d16689e4cfac8aa157f7a94ee0e79094334,2024,1,FP2,2024_1,38,2324763,17.2,22.1,39.0,1017.1,3.2,false
5da307bf28c875ed2ba005d6767a3cf633cdd6b6,2024,1,FP2,2024_1,45,2744779,17.2,21.8,37.0,1017.3,2.6,false
c1b556f45ab36962746cdeea585aa67037be6fe9,2024,1,FP2,2024_1,61,3704878,17.3,21.5,38.0,1017.3,1.6,false
ff63c605fc7071555f04be7390a41e216bbcddae,2024,1,FP2,2024_1,68,4124893,17.4,21.3,34.0,1017.3,2.9,false
accb6f940ccfca97796e0a65f335a3ec4d58d4d5,2024,1,FP2,2024_1,69,4184909,17.3,21.3,34.0,1017.4,2.7,false
09ac962a61488cd7e2ec25a8d64cd7f9dce545e1,2024,1,FP2,2024_1,72,4364909,17.4,21.2,35.0,1017.5,1.3,false
99dfeb00a08dfaff128747167bf3957bcb65c334,2024,1,FP2,2024_1,76,4604960,17.4,21.1,36.0,1017.4,1.4,false
6a2501d845540d82a453ef0276680569215b48f3,2024,1,FP2,2024_1,77,4664957,17.4,21.2,36.0,1017.5,1.6,false
142f0aea46ca127f7e55687fd4d67b4c9be780a5,2024,1,FP3,2024_1,13,829907,20.4,34.1,33.0,1017.6,2.8,false
b1372e5f644c70c0e4656139dd84ed4b4db2205f,2024,1,FP3,2024_1,34,2089922,20.2,32.4,35.0,1017.7,3.4,false
e8b2d661a772aa85706df4560dc618a2dc6fd97a,2024,1,FP3,2024_1,74,4490175,19.9,29.5,39.0,1017.9,2.8,false
037b4d88edd9ded79151990219cc881a8684e60d,2024,1,Q,2024_1,8,495662,18.1,22.0,48.0,1018.8,2.9,false
938d95f48b5eb617fe68978f535d900559cc76d9,2024,1,Q,2024_1,20,1215671,18.1,21.7,47.0,1018.9,2.1,false
de0cab8ea36b0244b9a37ddacf1907948a16c654,2024,1,Q,2024_1,27,1635673,18.2,21.8,47.0,1019.1,2.5,false
8b2d24cce899814b4c46cf5ebd0f75978da0ee69,2024,1,Q,2024_1,28,1695677,18.2,21.7,47.0,1019.0,2.4,false
136666441889710d46a910f04b340feced9d228a,2024,1,Q,2024_1,51,3075781,18.0,21.2,46.0,1019.3,1.9,false
b5bb537aac87e6636bcc0f3c0c2ab25d57fbedf1,2024,1,Q,2024_1,71,4275916,17.9,21.0,46.0,1019.2,1.7,false
d199c5ffbc77b691fd0eec2874581522f9c58f14,2024,1,Q,2024_1,76,4576077,17.9,20.8,47.0,1019.3,1.3,false
a3d9a2b9af5357beb84d375cec31c1bc267aa2fd,2024,1,R,2024_1,60,3614115,18.2,23.8,49.0,1017.2,1.5,false
2e4bc0cf1d12d486b21d37789ac46cca1aa34a83,2024,1,R,2024_1,65,3914127,18.3,23.7,49.0,1017.0,0.9,false
15f32f76954f5515edeb716dedd068c0450b5d3f,2024,1,R,2024_1,149,8954305,17.6,21.9,51.0,1017.5,0.0,false
f009096023dd784b353871cb60f6f20bd1476a81,2024,1,R,2024_1,150,9014302,17.6,21.9,51.0,1017.5,0.4,false
bedbcbc42b6af6db8355bdfc9e1dfd6bbaeca3ef,2024,1,FP1,2024_1,9,584935,19.5,35.7,39.0,1016.2,3.8,false
5ab5a61604d36ac1575502fdef69cc0cc1246b56,2024,1,FP1,2024_1,39,2385039,19.4,34.4,40.0,1016.0,3.8,false
1d107601fd5cb663ae93eef25ffdc5cba3d18f57,2024,1,FP2,2024_1,2,164652,17.2,23.2,46.0,1017.1,1.8,false
df837f4734f40697143eaa9fb98eb59ca3db3c21,2024,1,FP2,2024_1,5,344682,17.1,23.1,45.0,1017.1,2.3,false
3eed61f7acf4ffd72e5469aea6206d4b95d65f82,2024,1,FP2,2024_1,35,2144748,17.2,22.2,39.0,1017.1,2.4,false
65e2d37793ec62f378fb20bec286e57d662bc99f,2024,1,FP2,2024_1,41,2504764,17.3,22.0,38.0,1017.2,2.6,false
9f118e3ce9ee13384ac64bcf6f4f3bf987c170ec,2024,1,FP2,2024_1,74,4484941,17.3,21.3,36.0,1017.4,2.2,false
e886ce56443d5b594c5d17b86f3212a178282c32,2024,1,FP3,2024_1,19,1189896,20.5,33.9,33.0,1017.6,2.7,false
263eed0ea4590acc07e90a92252599b5b0a1a4ee,2024,1,FP3,2024_1,31,1909914,20.3,32.2,33.0,1017.7,3.6,false
5b972484bbdccf3484ca5da4a04333563aa60132,2024,1,FP3,2024_1,56,3410050,20.2,31.0,39.0,1017.7,2.4,false
8137eecd7f6a1aa7fe7bf1c3ef767fa815f0f7bc,2024,1,FP3,2024_1,60,3650062,20.1,30.6,38.0,1017.8,3.6,false
3636c18deb9510c08b9c767f7cde4909e8b71ae1,2024,1,FP3,2024_1,66,4010086,20.0,30.2,38.0,1017.8,2.9,false
504292a0a5a00928cdf670529d9c2056689ce9b8,2024,1,FP3,2024_1,75,4550130,19.9,29.5,38.0,1018.0,2.2,false
